submission_id,Question Submission ID,Name,SID,Score,Submission Time,Well done summarizing your coding journey so far! Keep it up!,Those are some great insights into your development. Well done!,We're glad that you overcame the struggles you faced this week!,Don't forget you can also reach out to a coach! Schedule a call with a coach at calendly.com/joyofcodinghlep/ask-a-coach,Please answer the questions and resubmit.,"We'd love to read the answers to your reflection prompts. We get that this reflecting on a success *after* one has surmounted it can feel unnecessary.   Yet, this simple act of reflecting on how/why/what you did what you did to solve a problem has the magical effect of your brain operating at a higher level -- the act of reflecting literally strengthens the ""learn to code"" part of your brain ! So do share with us these answers now, or in future codices. It's never required - just, strongly encouraged because of all of the above :-)",Adjustment,Comments,Grader,Tags
128797919,1116372893,Student LMW7 MSE1,,0,2022/6/27 12:55,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128797931,1116788657,Student ZKY1 NMB2,,0,2022/6/28 12:48,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128798408,1116380677,Student VJG4 RKW8,,0,2022/6/27 13:08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128798454,1116380758,Student LRB9 AAU9,,0,2022/6/27 13:08,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128798646,1116393682,Student FQK3 CVY4,,0,2022/6/27 13:34,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128798808,1116505729,Student YWC1 MGF1,,0,2022/6/27 20:30,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128798819,1116386515,Student NRW7 TVG8,,0,2022/6/27 13:28,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128799080,1116393760,Student DKS8 EHN2,,0,2022/6/27 13:35,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128799117,1116386914,Student SLA2 AEH3,,0,2022/6/27 13:29,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128799548,1116397167,Student AXR5 MLQ1,,0,2022/6/27 13:42,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128799875,1116400055,Student KLQ6 DLV2,,0,2022/6/27 13:52,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128800276,1116402752,Student WGN2 ZQX6,,0,2022/6/27 14:05,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128800452,1118421787,Student PQR6 JHW3,,0,2022/7/5 16:59,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128800496,1116407529,Student WDL7 LDC9,,0,2022/6/27 14:22,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128800792,1116411758,Student ZQJ9 VZQ1,,0,2022/6/27 14:42,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128801123,1117110366,Student GPC7 YGE4,,0,2022/6/29 12:36,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128801272,1116927380,Student EMS2 KPJ5,,0,2022/6/28 20:58,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128801724,1116414665,Student QTR1 QYP8,,0,2022/6/27 14:50,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128801864,1116848192,Student ECH2 SQY3,,0,2022/6/28 16:31,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128801900,1116791760,Student LGV4 AEX5,,0,2022/6/28 13:03,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128801949,1116738996,Student CJM8 VDR5,,0,2022/6/28 9:47,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128802433,1116465146,Student DXM4 PFH2,,0,2022/6/27 17:43,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128802448,1116419021,Student ARJ6 XHH8,,0,2022/6/27 15:11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128802697,1116418384,Student NMZ6 EWN7,,0,2022/6/27 15:08,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128802964,1116432442,Student DTD7 JYU4,,0,2022/6/27 15:41,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128803012,1116768242,Student QNZ3 ASG3,,0,2022/6/28 11:55,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128803290,1116422445,Student SUW9 FWU8,,0,2022/6/27 15:27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128804962,1116435011,Student PGJ3 DTT7,,0,2022/6/27 15:48,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128805449,1116437422,Student EHH2 ALV6,,0,2022/6/27 16:00,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128805594,1116438861,Student PGP8 MWA3,,0,2022/6/27 16:08,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128805817,1116442846,Student VLR1 ZZK4,,0,2022/6/27 16:28,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128806260,1116776823,Student TSA8 EAH1,,0,2022/6/28 12:19,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128806956,1116451385,Student QYW6 RGX9,,0,2022/6/27 16:52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128807218,1116455229,Student SRP6 USV8,,0,2022/6/27 17:06,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128807356,1116452922,Student HTM5 ZXA7,,0,2022/6/27 16:57,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128807627,1116809417,Student TDD3 CKG4,,0,2022/6/28 14:03,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128807990,1116466225,Student UBG7 ZFQ8,,0,2022/6/27 17:46,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128808170,1116782267,Student ZST2 JWM8,,0,2022/6/28 12:34,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128809246,1116715117,Student HHW6 JJW7,,0,2022/6/28 7:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128809350,1116519395,Student YTA2 UWQ2,,0,2022/6/27 21:10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128809379,1116468923,Student JEF7 WVP3,,0,2022/6/27 17:58,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128809444,1116691722,Student TQP2 GUD5,,0,2022/6/28 5:24,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128809552,1116503149,Student KXK7 YNL9,,0,2022/6/27 20:18,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128809649,1116470168,Student RQP1 XJC3,,0,2022/6/27 18:03,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128809675,1116475691,Student GHN9 BXS4,,0,2022/6/27 18:30,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128809718,1116474785,Student QCT7 XNN8,,0,2022/6/27 18:25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128809907,1116471924,Student PYS7 ZJY4,,0,2022/6/27 18:13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128809925,1116473183,Student FAW3 BPJ5,,0,2022/6/27 18:20,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128809984,1116472197,Student LDF6 MCU7,,0,2022/6/27 18:14,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128810043,1116936571,Student AWK6 DAZ2,,0,2022/6/28 21:40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128810206,1116473924,Student HQT4 RHJ5,,0,2022/6/27 18:22,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128811290,1116533962,Student SGP8 MXT9,,0,2022/6/27 22:08,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128811758,1116489409,Student VBB1 NSY6,,0,2022/6/27 19:25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128812205,1116485386,Student LLD1 YBJ5,,0,2022/6/27 19:08,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128812628,1116486871,Student GSB3 RVM2,,0,2022/6/27 19:14,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128812859,1116517714,Student KHL6 NBB2,,0,2022/6/27 21:03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128813817,1116494680,Student DJP6 RZA8,,0,2022/6/27 19:44,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128813830,1116498444,Student PFC5 BSD2,,0,2022/6/27 19:59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128814267,1116497644,Student PWD1 KEH4,,0,2022/6/27 19:54,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128814270,1116498033,Student WPF3 YPP3,,0,2022/6/27 19:56,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128814591,1116502556,Student ZEV9 KLJ8,,0,2022/6/27 20:16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128814730,1116506240,Student HES7 EYQ6,,0,2022/6/27 20:31,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128814787,1116500552,Student WYT6 BSN5,,0,2022/6/27 20:09,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128814842,1117864402,Student BVR1 PDY3,,0,2022/7/2 5:56,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128815754,1116506482,Student RYS6 CQE1,,0,2022/6/27 20:32,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128815760,1116507913,Student MQV3 DTP3,,0,2022/6/27 20:37,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128816346,1116754220,Student WDV8 YWM3,,0,2022/6/28 10:59,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128816622,1116511895,Student ZRU7 YXT3,,0,2022/6/27 20:49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128817470,1116518665,Student XVT4 RWS2,,0,2022/6/27 21:06,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128817771,1116522802,Student UXA4 UNB2,,0,2022/6/27 21:24,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128818530,1116875438,Student RWP2 DLM9,,0,2022/6/28 18:05,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128818601,1116526287,Student MYX9 SWS4,,0,2022/6/27 21:41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128818740,1116528715,Student HDW8 KXQ3,,0,2022/6/27 21:50,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128819598,1116535698,Student HNP3 CJL3,,0,2022/6/27 22:18,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128819705,1116851932,Student EEH3 HNS6,,0,2022/6/28 16:43,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128820177,1116734859,Student XPR1 HPF8,,0,2022/6/28 9:16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128820235,1116539799,Student UXR5 RDZ5,,0,2022/6/27 22:30,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128820697,1116546086,Student EXT5 BCN2,,0,2022/6/27 23:07,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128820703,1116542904,Student DUN7 TNT7,,0,2022/6/27 22:49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128822775,1116946197,Student BEB4 WLF3,,0,2022/6/28 22:35,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128823194,1116989749,Student CHH7 VBL2,,0,2022/6/29 3:48,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128823259,1116562938,Student JXZ1 PRR1,,0,2022/6/28 0:42,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Ashley Fernandes,
128823328,1116563364,Student UFH9 LRS2,,0,2022/6/28 0:52,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128823528,1116697727,Student TLS2 ADU9,,0,2022/6/28 6:21,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128826178,1116685411,Student ZMF2 FPT5,,0,2022/6/28 3:44,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Ashley Fernandes,
128826598,1116691508,Student LJC1 ZSQ3,,0,2022/6/28 5:21,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128826713,1116703590,Student TYD2 NMZ6,,0,2022/6/28 7:00,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128826724,1116690130,Student TKF2 USB5,,0,2022/6/28 5:11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128827401,1116697035,Student WQR8 CND7,,0,2022/6/28 6:13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Ashley Fernandes,
128827519,1116862665,Student WZU6 MHL1,,0,2022/6/28 17:20,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128827520,1116700819,Student TDK9 JWJ7,,0,2022/6/28 6:47,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128827662,1116708605,Student RDM1 YLB4,,0,2022/6/28 7:19,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128828036,1116703649,Student JRJ3 QEY5,,0,2022/6/28 7:00,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,Joy of Coding Grader,
128828174,1116934199,Student WYU5 VVG1,,0,2022/6/28 21:28,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128828565,1116712215,Student YBR7 UXU9,,0,2022/6/28 7:35,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128828571,1116709181,Student KEQ6 CRB2,,0,2022/6/28 7:24,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128828917,1116714404,Student KYF3 EVT7,,0,2022/6/28 7:52,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128829153,1116713023,Student JFB5 GRT3,,0,2022/6/28 7:41,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128829165,1116714139,Student DME1 VTT2,,0,2022/6/28 7:50,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128829248,1116714229,Student XJN7 LBD8,,0,2022/6/28 7:51,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128829373,1116715078,Student CJH5 QBW3,,0,2022/6/28 7:59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128829390,1116714406,Student THK5 MNA3,,0,2022/6/28 7:52,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128829402,1116714041,Student RTR9 BMK4,,0,2022/6/28 7:49,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128829501,1116917329,Student YUL8 EED3,,0,2022/6/28 20:25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128829524,1116718331,Student USQ1 XZN5,,0,2022/6/28 8:20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128829536,1116715488,Student QST5 RMT9,,0,2022/6/28 8:03,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128829655,1116720074,Student UAU8 TEL9,,0,2022/6/28 8:32,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128829865,1116729323,Student PAU3 ZTC6,,0,2022/6/28 8:48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128829930,1116865808,Student SFK6 YVN5,,0,2022/6/28 17:33,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128830045,1116718875,Student DNG9 LZH6,,0,2022/6/28 8:25,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128830072,1116720622,Student GDJ3 PTT6,,0,2022/6/28 8:36,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128830472,1116725127,Student WUH3 RHT5,,0,2022/6/28 8:45,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128831049,1116739346,Student WVJ6 AWH2,,0,2022/6/28 9:50,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128831071,1116735152,Student HNF7 KHK1,,0,2022/6/28 9:18,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128831091,1116732847,Student XXZ6 BYS3,,0,2022/6/28 9:03,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128831268,1116735583,Student VFA5 SGT2,,0,2022/6/28 9:21,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128831475,1116733993,Student VPV7 PUK7,,0,2022/6/28 9:09,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128831499,1116733479,Student YEB3 HNP7,,0,2022/6/28 9:07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Ashley Fernandes,
128831806,1116735906,Student RQG9 XCW3,,0,2022/6/28 9:23,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128831865,1116735650,Student VMQ3 GXM9,,0,2022/6/28 9:22,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128832067,1117003228,Student HJE9 HCU7,,0,2022/6/29 6:20,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128832177,1116738760,Student ZSB3 PAJ1,,0,2022/6/28 9:45,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128832181,1116740013,Student LLA5 ELC6,,0,2022/6/28 9:53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128832228,1116750074,Student FSB4 YNJ6,,0,2022/6/28 10:40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128832437,1121277795,Student CRS8 ADM6,,0,2022/7/16 12:46,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Joy of Coding Grader,
128832535,1116746263,Student VLP1 DZZ3,,0,2022/6/28 10:16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128832597,1116744116,Student JSK8 FJB3,,0,2022/6/28 10:11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128832921,1116742755,Student MCB8 AUM1,,0,2022/6/28 10:04,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128833011,1116746635,Student DZK8 EUY7,,0,2022/6/28 10:18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128833059,1116745799,Student TQH2 SGQ8,,0,2022/6/28 10:14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128833119,1116750276,Student UDZ1 QMD9,,0,2022/6/28 10:43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128833147,1116746259,Student JDV2 HVV4,,0,2022/6/28 10:16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128833252,1116745802,Student UHL4 WSD4,,0,2022/6/28 10:14,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128833390,1116750132,Student ULR5 YJY8,,0,2022/6/28 10:41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128833401,1116751363,Student TQE8 TXH7,,0,2022/6/28 10:46,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128833669,1116749115,Student MNM3 ASB5,,0,2022/6/28 10:31,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128833764,1116749529,Student BJS2 ZCJ1,,0,2022/6/28 10:34,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128833799,1116751895,Student GVL2 HEC4,,0,2022/6/28 10:48,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128833856,1116749824,Student RLM6 QWD3,,0,2022/6/28 10:38,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128834006,1116750282,Student DPV4 WRA8,,0,2022/6/28 10:43,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128834278,1116761683,Student KJS4 SWF7,,0,2022/6/28 11:28,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128834443,1116758922,Student LWC4 JRU3,,0,2022/6/28 11:14,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128834586,1116756607,Student UHV1 RYS7,,0,2022/6/28 11:03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128834606,1116767963,Student AKR5 SUQ1,,0,2022/6/28 11:54,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128834685,1116763905,Student GJB1 PME5,,0,2022/6/28 11:37,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128834765,1116761442,Student NAW3 ZTE5,,0,2022/6/28 11:26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128834867,1116788164,Student TMX8 CTL2,,0,2022/6/28 12:45,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128834876,1119827102,Student ENF9 WRP1,,0,2022/7/11 13:37,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128835384,1116762524,Student TCC6 VUM2,,0,2022/6/28 11:31,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128835424,1116763608,Student WRU5 WPY3,,0,2022/6/28 11:36,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128835498,1116880439,Student XLU3 MUY8,,0,2022/6/28 18:26,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,Joy of Coding Grader,
128835596,1116798504,Student BUF2 FLJ8,,0,2022/6/28 13:35,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128835597,1116763972,Student RZT9 QJT9,,0,2022/6/28 11:37,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128835617,1117012556,Student BQB4 WTQ7,,0,2022/6/29 7:50,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128835788,1117098469,Student DLD1 NJD9,,0,2022/6/29 12:11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128835816,1120627146,Student MUA2 ABQ8,,0,2022/7/14 13:14,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128835893,1116766057,Student DMG4 MVL7,,0,2022/6/28 11:46,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128835942,1116802324,Student GEM1 HZY8,,0,2022/6/28 13:42,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128836069,1117033871,Student BRH3 NQP4,,0,2022/6/29 9:02,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128836070,1116766852,Student LYN8 SXE8,,0,2022/6/28 11:49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128836607,1116771306,Student CHY8 DQZ9,,0,2022/6/28 12:04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128836730,1116791735,Student HNN5 AUN3,,0,2022/6/28 13:03,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128836802,1116885729,Student GDN6 HVT1,,0,2022/6/28 18:51,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128836940,1116774838,Student WPS5 BGX1,,0,2022/6/28 12:14,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128837303,1116778085,Student TTL7 HUF5,,0,2022/6/28 12:23,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128837516,1116787024,Student RTM4 GXG8,,0,2022/6/28 12:40,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128837530,1116778436,Student CHZ8 CQX6,,0,2022/6/28 12:25,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128837744,1116783893,Student DEW8 DDD2,,0,2022/6/28 12:38,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128837764,1116781323,Student ZZQ7 MUM4,,0,2022/6/28 12:31,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
128837934,1118597481,Student KUZ6 GFD3,,0,2022/7/6 10:20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Ashley Fernandes,
128837942,1116784163,Student WPV2 FEK5,,0,2022/6/28 12:39,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Joy of Coding Grader,
128838422,1116790573,Student PSH8 RJB6,,0,2022/6/28 12:57,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Joy of Coding Grader,
